s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.05101 327049 456.631 1.29923 781.164 1.20198 2.98703 2.65583 2.68381 2.64418 2.75109 2.28238 2.84947 77.4059 5343.34 1.17825 0.52347 137.182 6122.95 0.185432 -0.97923 174.943 3072.19 0.543848 -0.825756 186.429 2831.3 0.345638 -0.86019 158.959 9814.36 1.05667 0.223525 217.959 12402.4 0.367286 -1.05131 177.95 15818.7 1.30538 1.02194 258.812 21637.9 0.524838 -0.799234 136.855 15581.6 1.53345 1.84288 239.783 23709.3 0.528002 -0.769959 413.218 6865.42 0.520892 -0.848385 420.504 7290.36 0.431862 -0.99137 108.186 14871.7 1.73563 2.67691 233.02 24509.3 0.52477 -0.760829
0.824593 8230.14 229.49 1.13307 254.525 2.02083 1.80064 1.33047 1.4012 1.38167 1.56049 1.09859 1.74145 52.6661 3536.11 1.99403 3.49885 109.539 6228.08 0.574244 -0.761495 170.781 2979.7 0.535348 -0.880167 180.056 2976.69 0.389649 -1.09192 142.092 7974.91 1.30626 1.05372 175.093 10349.4 0.822793 -0.280057 153.864 12089.2 1.66757 2.60854 201.353 18410.6 1.11902 0.46689 100.362 10555.2 2.10213 4.74187 176.341 19274.5 1.16606 0.664124 405.946 7064.18 0.65342 -0.701752 423.812 8264.56 0.404892 -1.20091 65.4475 8015.56 2.7509 8.64126 159.5 19784.3 1.20174 0.802294
1.38378 26791.9 6.2538 1.44017 584.314 0.920851 1.75642 1.62858 1.64643 1.62069 1.67732 1.53721 1.68883 123.687 6444.41 0.490243 -0.907117 159.073 5700.19 0.129753 -1.10373 185.469 3266.59 0.300947 -1.08583 194.455 3257.95 0.17013 -1.18084 198.1 12138.2 0.54685 -0.821817 218.278 12794 0.431082 -0.889882 237.795 22062.9 0.697031 -0.583043 272.442 24838.7 0.475152 -0.98381 207.48 23974.6 0.782414 -0.438483 265.059 25730.7 0.476067 -0.962206 428.009 7388.93 0.311938 -1.08839 448.143 7836.29 -0.0329836 -1.20146 201.739 24348.2 0.795212 -0.40988 264.19 25856.6 0.474173 -0.958983
1.16683 202843 171.489 1.26622 2447.23 1.04664 2.19039 1.97128 1.97851 1.93529 2.00324 1.66254 2.06949 90.204 6019.69 0.927884 -0.14611 134.317 6632.03 0.284416 -1.04485 178.915 3137.93 0.451309 -0.945846 189.413 3186.76 0.233439 -1.0627 171.358 10821.4 0.889084 -0.207989 218.071 13071.7 0.352618 -1.08032 197.663 18560.8 1.08575 0.286605 266.985 23452.9 0.419002 -1.0108 160.312 19069.7 1.25232 0.773216 244.426 25905.1 0.456428 -0.967292 421.458 7053.15 0.401452 -0.984356 431.709 6916.34 0.212977 -1.15003 135.038 19001 1.38568 1.20917 237.053 26737 0.465974 -0.951785
0.712103 26084.1 265.897 0.855984 534.772 3.58166 2.15651 1.39852 1.52909 1.51009 1.6491 1.28362 2.12424 22.5426 1749.53 3.3276 12.769 84.3585 5764.97 1.08897 0.211543 165.362 2800.86 0.795756 -0.411713 178.476 3332.69 0.421307 -1.05565 128.45 7350.53 1.60018 2.01056 155.797 8471.83 1.02231 0.328059 136.082 10142.3 1.90358 3.60552 178.082 15621.1 1.38436 1.33286 84.4773 7870.06 2.52922 7.25779 134.053 15307.7 1.61118 2.23662 398.073 5776.12 0.881278 -0.193136 426.523 8208.87 0.0992992 -1.46211 27.024 3460.33 4.46148 24.9462 112.648 14848 1.74389 2.82708
0.955 242286 1321.61 1.40665 322.035 0.828845 3.3714 2.9109 2.96362 2.92192 3.07018 2.47628 3.2056 68.508 4653.76 1.43717 1.31431 159.961 7290.81 -0.0253736 -1.30636 172.764 2996.83 0.580484 -0.767075 204.915 3514.86 -0.0979584 -1.34601 151.174 9220.73 1.18426 0.604238 235.773 12033.8 0.0665759 -1.12636 167.234 14488.5 1.44539 1.52862 273.279 20049.2 0.371946 -0.744159 120.859 13591.9 1.76329 2.82404 254.145 22770.4 0.334026 -0.784599 412.256 6661.27 0.532958 -0.79737 418.967 7029.1 0.545308 -0.893842 91.8201 12260 2.05922 4.23172 254.145 22770.4 0.334026 -0.784599
0.803895 78087.7 580.429 0.947384 1248.69 2.0379 2.20325 1.59092 1.65416 1.63127 1.79612 1.25449 2.12966 35.7472 2782.23 2.38957 5.88039 104.51 6052.15 0.686963 -0.565148 165.643 2737.73 0.750934 -0.435488 179.023 3011.75 0.424593 -0.975962 134.65 7400.72 1.48483 1.71751 179.563 11712.4 0.832937 -0.372153 146.715 11701.4 1.83868 3.2626 206.564 19152.3 0.951165 -0.113018 96.853 9859.5 2.29665 5.81082 176.228 20160.3 1.05533 0.171837 411.458 7014.88 0.571341 -0.864535 420.922 6171.97 0.370159 -0.877428 44.5436 6108.83 3.38288 13.8098 160.084 20576.9 1.11343 0.341269
1.08895 320405 432.997 1.19808 1217.53 1.42107 2.67313 2.41646 2.45049 2.41501 2.49834 2.14404 2.5753 82.1886 5554.09 1.09008 0.26151 131.665 6869.54 0.293759 -1.10708 176.036 3086.1 0.513183 -0.867343 191.49 3116.95 0.166846 -1.10292 163.131 10192.2 1.00386 0.0786247 209.48 12529 0.450727 -0.903282 184.693 16824.9 1.22609 0.727817 251.482 22493.8 0.597223 -0.706273 144.483 16823.3 1.43511 1.42899 227.564 24591.7 0.635468 -0.646226 416.804 6847.87 0.46554 -0.903309 432.185 7375.9 0.311997 -1.00693 117.691 16310.7 1.61003 2.09268 217.734 25485.7 0.647713 -0.621124
0.698507 74414.1 536.613 -1 -1 -1 3.31984 2.38386 2.58608 2.56293 2.79825 2.01925 3.24216 27.7318 1987.09 2.82337 9.22491 128.545 5833.04 0.369601 -0.795851 161.419 2648.83 0.864535 -0.241944 178.394 3067 0.493368 -0.806186 117.484 5722.65 1.86835 3.45985 181.495 11581.8 0.890341 -0.193617 123.299 7939.98 2.27072 5.86633 203.929 18167.5 1.03862 0.142383 80.1675 6280.2 2.75553 9.46083 187.89 18897.9 1.05654 0.258129 401.274 6280.6 0.723293 -0.493023 436.209 5433.4 0.46796 -0.973583 31.5867 3456.46 4.0434 21.8191 181.59 19363.6 1.03968 0.27527
1.2519 84198.5 51.2581 1.28657 989.921 0.843007 2.06137 1.93584 1.97279 1.9383 1.98169 1.74803 1.98482 110.32 5843.59 0.743459 -0.481649 138.263 6967.16 0.233403 -1.12022 180.168 3230.77 0.415882 -1.00015 193.265 3337.66 0.143578 -1.22407 175.173 11537.1 0.825455 -0.387201 211.615 12160.1 0.39528 -0.937935 203.758 19742.8 0.995382 0.0261733 258.263 22650.4 0.524894 -0.826038 175.469 20368.1 1.1163 0.33794 240.198 24501.2 0.542584 -0.790548 422.629 7075.67 0.399131 -0.978795 430.743 7538.48 0.185831 -1.11652 167.246 20606.3 1.13996 0.421061 230.226 25605 0.545957 -0.772068
0.981556 391834 726.028 1.19013 756.135 1.86219 3.03333 2.69742 2.71474 2.67666 2.80103 2.30042 2.91909 69.4673 4804.74 1.34733 1.08792 126.27 6183.17 0.406447 -0.923137 171.858 2979.91 0.608982 -0.722709 185.761 2985.79 0.30609 -1.00363 149.999 9009.89 1.19952 0.653853 198.239 12532.2 0.531521 -0.867848 165.188 14042.8 1.47841 1.68184 236.779 21975 0.662123 -0.643002 123.385 13374.9 1.7422 2.79086 218.374 23385.8 0.69756 -0.574793 409.816 6722.01 0.579972 -0.76382 420.143 7408.43 0.362471 -1.01781 92.7079 12305.4 2.00007 4.0388 209.667 24104.1 0.708462 -0.544538
1.24887 102961 32.7985 1.26561 1030.1 0.791885 2.14983 2.02707 2.03463 1.9983 2.04385 1.80589 2.06447 106.334 6187.01 0.715373 -0.556942 134.485 7055.48 0.266205 -1.14758 181.228 3154.49 0.401887 -0.988399 193.138 3275.77 0.104524 -1.16526 180.125 11408.2 0.775675 -0.444635 214.012 12507.7 0.341106 -1.03643 210.592 19964.8 0.953652 -0.0564696 264.461 23847.4 0.478655 -0.909716 177.146 20959.5 1.07921 0.259758 241.389 26240.1 0.514322 -0.864693 424.268 7215.07 0.37233 -1.01927 435.263 7736.51 0.172395 -1.26449 163.511 21281.5 1.12943 0.404284 232.595 27180.4 0.525459 -0.846422
1.09893 23956.7 22.9248 1.34785 461.81 1.03106 1.99456 1.81112 1.81605 1.75859 1.86097 1.47451 1.87854 95.4932 5662.01 0.946062 -0.119959 140.853 7626.08 0.217015 -1.30743 178.116 3093.33 0.492433 -0.903881 204.455 3243.93 -0.11103 -1.16929 169.063 10387.3 0.913644 -0.117461 217.176 12905.1 0.285962 -1.0478 193.546 17742.7 1.14576 0.500246 272.805 24486.1 0.366974 -1.04117 147.973 17956.4 1.37389 1.20116 250.632 26959.3 0.412617 -1.01533 418.488 7284.43 0.434655 -0.982863 443.76 6873.84 0.0617113 -1.1325 138.28 17866.3 1.4289 1.39366 242.584 27889.8 0.425895 -1.00254
0.882187 52136.3 63.6608 1.10568 471.823 1.7375 2.20839 1.90704 1.97242 1.95286 2.0951 1.61879 2.13139 74.0264 4414.27 1.4243 1.34263 116.315 6238.95 0.44629 -0.92656 170.723 2993.4 0.644035 -0.697299 181.717 2718.06 0.405271 -0.869344 145.502 8712.05 1.26115 0.842434 196.469 11989 0.593182 -0.781604 160.727 13880.8 1.55985 1.98438 223.814 19444.8 0.82419 -0.231936 109.867 12330.7 1.97608 3.8489 192.772 21230.6 0.886369 -0.0959869 412.429 7030.63 0.558698 -0.833012 416.637 6762.28 0.68977 -0.679958 96.7661 11768.2 2.09989 4.51828 182.011 21792.3 0.910829 -0.0408196
0.974934 149821 371.575 0.963473 927.785 2.17568 2.36762 2.14071 2.17383 2.1548 2.23088 1.91184 2.31764 67.0324 4783.82 1.4028 1.23167 99.0832 6525.88 0.78646 -0.439562 172.523 2997.41 0.596921 -0.748978 182.132 3304.34 0.41341 -0.978849 151.048 9105.24 1.18173 0.609983 181.631 11265.9 0.71323 -0.589161 166.403 14179.9 1.45988 1.61874 208.141 18208.9 0.864252 -0.258205 122.963 13477.5 1.73795 2.7657 173.938 19397.3 0.99799 0.0361187 410.748 6727.06 0.56338 -0.780014 410.278 5880.26 0.386819 -1.01595 89.6182 12164.5 2.04404 4.23339 151.139 19916.7 1.09564 0.284144
0.779849 219073 1166.95 1.01891 837.665 1.73173 2.80644 2.19548 2.2812 2.24998 2.42566 1.80011 2.72469 39.0458 2918.78 2.24749 5.19973 114.683 6479.28 0.633336 -0.683367 165.571 2767.18 0.764238 -0.438028 185.546 3425.35 0.315899 -1.12748 131.422 7229.09 1.54953 1.96885 184.289 11661.7 0.752852 -0.518747 140.104 10338.5 1.8725 3.52296 214.001 19659.4 0.891735 -0.21858 92.5528 8668.4 2.3313 6.13278 184.688 20885.6 0.981054 0.00740206 402.459 6177.97 0.668305 -0.56522 424.996 6474.15 0.34621 -0.929998 47.2745 5915.26 3.17925 12.3419 173.746 21330.5 1.01029 0.0935167
1.06184 469715 584.832 1.42131 548.189 0.876026 3.38953 3.00987 3.06482 3.0125 3.12925 2.63358 3.22934 79.3682 5409.31 1.13738 0.408457 154.638 5922.01 0.0467388 -0.992218 175.134 3060.17 0.533879 -0.838051 190.791 3170.89 0.217069 -1.01015 159.68 9866.21 1.05106 0.212883 223.335 11261.4 0.261074 -1.05239 179.02 15959.6 1.29567 0.985233 271.811 21985.9 0.491742 -0.810894 138.691 15789.6 1.51317 1.76345 258.908 23682 0.46831 -0.794572 414.421 6836.2 0.510143 -0.849714 426.219 8205.62 0.343067 -1.26878 111.163 15186.6 1.69784 2.51549 256.237 24082 0.459387 -0.790411
0.740439 58304.6 481.959 1.18349 292.532 1.49045 2.85047 2.01984 2.16427 2.14181 2.34591 1.6296 2.75758 29.9677 2318.58 2.72133 8.12386 125.417 6784.61 0.372268 -0.98553 164.27 2783.8 0.78308 -0.424821 185.35 3211.74 0.339609 -0.905206 127.984 6831.02 1.61979 2.32835 200.818 11126.7 0.554677 -0.78476 137.362 10221.6 1.97302 4.01467 223.868 17138.2 0.791146 -0.248436 87.6908 8188.19 2.50841 7.27508 194.434 19202.4 0.808033 -0.185661 410.207 6508.02 0.53842 -0.737469 410.687 5823.7 0.63013 -0.75318 35.7696 4554.93 3.82575 18.3885 183.863 19880.1 0.823209 -0.156607
0.925246 440782 1084.48 1.13 348.251 1.24896 3.38501 2.99897 3.08699 3.05858 3.166 2.75637 3.31779 60.4524 4393.89 1.54341 1.78688 117.981 6524.78 0.499111 -0.845313 170.67 2942.35 0.634132 -0.68001 184.416 3084.39 0.397601 -0.859317 145.223 8514.54 1.27286 0.913859 190.508 12120.3 0.80657 -0.362349 157.922 12820 1.5725 2.11655 221.711 20390.2 0.870825 -0.334685 113.935 11880.5 1.88134 3.5133 189.8 21867.2 0.958521 -0.0914139 406.339 6534.02 0.63661 -0.656414 441.844 5490.42 0.197663 -0.858622 78.2563 10345.2 2.24714 5.47247 178.706 22350.1 0.986967 -0.00496678
1.10305 336460 375.989 1.39188 210.287 0.732191 3.60727 3.33541 3.3438 3.27733 3.37438 2.94276 3.46352 81.446 5705.45 1.07727 0.221552 131.289 6067.86 0.319609 -1.0095 177.018 3116.25 0.49198 -0.900708 183.7 3056.69 0.291792 -1.08672 164.755 10329.4 0.974286 0.00105239 209.657 14001.1 0.480107 -1.05098 187.023 17156.6 1.20108 0.656566 267.294 25230.5 0.331024 -1.29278 147.37 17253.8 1.40053 1.3074 250.469 27028 0.378413 -1.23975 417.443 6993.88 0.466336 -0.914768 439.826 5536.96 -0.108716 -1.0459 117.875 16758.2 1.586 1.9965 242.254 27943.7 0.397139 -1.21217
0.95558 530322 1157.19 1.35783 230.215 1.19788 3.83192 3.41367 3.41201 3.39352 3.52751 2.93272 3.68239 63.8897 4645.76 1.45592 1.44195 146.456 8764.23 0.26337 -1.42297 171.917 2982.38 0.6017 -0.738271 210.43 4295.35 -0.191966 -1.49293 148.474 8854.06 1.21947 0.730478 236.731 14502.9 -0.026282 -1.30497 162.723 13599 1.50356 1.80341 257.242 18401.9 0.117851 -1.04142 119.281 12801.3 1.79283 3.04059 236.127 20911.9 0.18091 -1.11847 408.837 6590.88 0.590171 -0.726226 400.065 4002.98 0.764277 -0.206104 84.3525 11401 2.12214 4.69822 230.992 21537.9 0.194041 -1.12845
0.839902 15567.5 101.534 0.812419 869.144 4.61149 1.47011 1.07273 1.12944 1.13089 1.2464 1.13604 1.45417 43.7821 3445.62 2.11116 4.35715 88.636 5645.73 0.974883 -0.0100273 171.189 3050.4 0.704652 -0.618897 178.956 3037.05 0.405414 -1.01162 138.715 8020.49 1.36561 1.20141 150.206 8005.32 1.06777 0.418985 151.518 12486.2 1.69575 2.60329 161.451 11820.1 1.49078 2.13776 101.765 10751.9 2.14321 4.82842 130.871 11957.9 1.58846 2.57017 409.021 7140.13 0.553049 -0.831383 403.422 6892.21 0.695915 -0.659276 55.571 7731.52 2.9033 9.76253 109.773 11935.5 1.66481 2.92379
1.07379 116401 157.585 1.1527 1159.43 1.23959 2.24546 1.97391 2.0154 1.98629 2.06588 1.71585 2.15449 79.2733 5551.02 1.13184 0.365873 128.11 6766.68 0.334505 -1.05066 176.439 3096.41 0.510181 -0.871469 187.924 3165.38 0.22191 -1.08662 162.161 10089.8 1.00947 0.0998435 207.891 12401.3 0.488437 -0.880751 181.958 16298.1 1.25849 0.878364 243.882 20956.5 0.622746 -0.681541 141.352 16240.6 1.47056 1.60636 217.286 23144.8 0.666387 -0.602908 414.835 6930.05 0.527158 -0.83868 424.254 6660.18 0.305556 -0.998714 112.053 15610.8 1.66842 2.37967 207.537 23964.1 0.679871 -0.573635
0.753736 7834.21 58.9256 0.925891 254.31 4.79347 1.74129 1.2639 1.36893 1.36761 1.4717 1.38421 1.73236 35.5155 2420.49 2.42059 6.42726 77.1736 4999.06 1.23591 0.826663 158.88 2497.13 1.02505 0.212044 168.679 3116.26 0.791937 -0.526942 121.73 5771.28 1.77318 3.1745 135.937 6581.81 1.31076 1.42748 132.297 9709.57 2.23718 5.41174 147.578 10844.2 1.85809 3.71946 86.1009 7742.95 2.7164 8.8955 111.675 10221.5 2.03719 4.81628 420.545 7393.15 0.379277 -1.07713 -9999 -9999 -9999 -9999 41.7836 4875.2 3.71092 17.7684 90.4956 9773.54 2.14629 5.55204
1.32103 23601.2 18.7433 1.35581 712.526 1.13531 1.64672 1.53497 1.54503 1.52144 1.55466 1.34928 1.56301 117.71 5811.32 0.656386 -0.625511 149.266 6704.88 0.117812 -1.1636 181.106 3203.72 0.409857 -1.00104 199.702 3020.77 0.121608 -0.992206 180.294 11873.9 0.768086 -0.493294 221.651 12333 0.238806 -1.05263 215.436 21457.5 0.886651 -0.280775 268.439 23085.1 0.487544 -0.76816 190.547 22269.5 0.987793 -0.0515992 251.7 25076.1 0.485825 -0.762171 429.001 7175.53 0.274801 -1.05842 430.596 8493.54 0.344824 -1.18936 184.987 22523.2 1.00023 -0.00727797 248.726 25452 0.484249 -0.761164
1.04833 212021 403.926 -1 -1 -1 3.874 3.51882 3.50788 3.43422 3.5718 3.0547 3.69878 72.3804 5230.18 1.27639 0.785484 139.217 4805.55 0.276817 -0.797861 175.247 3084.33 0.539832 -0.836375 181.204 2791.51 0.286553 -1.03681 158.521 9971.32 1.05531 0.197587 205.469 13083.1 0.577745 -1.04774 179.18 16495.7 1.29253 0.937103 268.25 26394.2 0.427062 -1.26859 137.291 16115.4 1.54063 1.81492 262.911 27076.7 0.427945 -1.24104 416.481 7014.88 0.479987 -0.91571 441.319 7285.27 -0.015004 -1.2307 102.938 14969.7 1.81557 2.9542 257.431 27856.8 0.422656 -1.21193
0.752359 8777.66 77.5748 -1 -1 -1 2.74732 2.1364 2.25018 2.17922 2.26885 1.66652 2.70372 22.1819 1776.41 3.11576 10.9566 65.0453 4275.78 1.30686 1.13063 165.089 2297.67 0.747031 -0.262685 -9999 -9999 -9999 -9999 120.22 6243.75 1.83023 3.39544 132.075 5262.62 1.12136 0.239371 127.661 9061.57 2.20204 5.35062 201.11 29356.9 1.23608 -0.00699668 85.4228 7338.82 2.65613 8.53981 147.949 26236.5 1.63367 1.45576 414.819 6278.3 0.559605 -0.6561 -9999 -9999 -9999 -9999 25.9361 3279.21 4.50468 26.5946 110.418 22860.2 1.9997 3.09206
0.966086 1.08859e+06 2337.85 1.3193 1503.35 0.779692 3.30787 2.87049 2.92837 2.8693 3.00435 2.4031 3.149 66.0788 4724.17 1.41816 1.30633 145.268 7009.68 0.127109 -1.21933 172.086 2994.52 0.606081 -0.732022 195.795 3289.53 0.0561066 -1.19369 149.628 8942.46 1.2031 0.676442 222.927 12379.8 0.243809 -1.05807 164.334 13823.2 1.48596 1.72891 270.712 22501.3 0.410546 -0.896514 121.075 13082.5 1.76702 2.91472 250.514 24930.5 0.42146 -0.888078 409.421 6658.36 0.583146 -0.746841 430.66 7189.68 0.294441 -1.10769 87.6479 11786 2.07284 4.41906 245.139 25613.7 0.422302 -0.884853
1.33587 38775.7 7.35853 1.41243 303.059 0.949653 2.25842 2.16746 2.14519 2.11066 2.16059 1.96006 2.17487 116.947 6440.88 0.557313 -0.771466 142.014 6258.54 0.343592 -1.002 182.885 3302.81 0.35984 -1.06538 189.501 3657.62 0.212055 -1.30347 189.36 11783.8 0.679369 -0.62087 211.552 13280.7 0.453049 -1.04031 222.789 20681.4 0.837387 -0.3185 264.844 25379.7 0.498714 -0.97608 194.721 22103.6 0.913433 -0.13995 254.67 26407.5 0.516392 -0.945452 425.763 7137.16 0.338447 -1.03604 440.417 8209.71 0.163473 -1.20293 183.273 22674.2 0.940751 -0.0657064 247.112 27342.7 0.514463 -0.921776
1.14934 396721 306.764 1.35385 650.755 1.07142 3.11352 2.87165 2.88942 2.83958 2.92038 2.55964 2.99007 89.521 5949.14 0.937682 -0.111826 144.48 6727.32 0.145508 -1.19838 178.043 3126.28 0.465449 -0.926587 196.827 3100.04 0.0283999 -1.16691 169.58 10600.5 0.911216 -0.144453 219.164 12900.9 0.372301 -0.971886 193.476 17734.9 1.12723 0.437163 270.074 23771.8 0.436895 -0.965762 156.036 18160.8 1.29472 0.947136 251.86 25833.7 0.457141 -0.934661 418.024 6980.33 0.448564 -0.931372 440.065 7096.57 0.165454 -1.0171 131.382 18079.7 1.42283 1.38518 245.961 26586.8 0.456572 -0.923167
1.28579 68173.7 19.6726 1.38565 1941.15 1.03444 1.78064 1.65143 1.63058 1.57928 1.62695 1.33404 1.6542 108.653 6346.3 0.653265 -0.633831 140.223 6846.47 0.222428 -1.10891 181.629 3189.27 0.394969 -1.00553 193.745 3243.59 0.192394 -1.17292 181.97 11416.5 0.764959 -0.457341 223.258 12942.4 0.224719 -1.15655 214.276 20364.8 0.92853 -0.135529 282.325 25060.1 0.328569 -1.06453 184.25 21475.8 1.02681 0.117586 265.067 27243.2 0.352028 -1.04974 426.964 7245.39 0.313844 -1.07872 437.119 8010.75 0.174329 -1.25842 168.535 21991 1.07575 0.259432 256.961 28348.3 0.357221 -1.03959
1.07556 75780.7 79.588 1.38461 291.506 0.887845 2.81075 2.50195 2.54521 2.50426 2.58651 2.12145 2.6669 82.7639 5487.96 1.08629 0.276644 146.106 7470.83 0.101628 -1.31386 175.458 3092.49 0.518605 -0.874001 198.694 3366.82 0.00575193 -1.2231 160.904 9952.5 1.02819 0.14324 238.252 12365.9 0.153506 -1.06497 180.279 16004.2 1.27021 0.905948 277.672 20446.2 0.345852 -0.904866 140.858 15932.4 1.47734 1.62827 249.777 23963 0.354443 -0.928996 413.116 6758.3 0.52641 -0.825167 421.755 6945.33 0.296319 -1.18064 116.111 15520.5 1.6302 2.2365 243.804 24735.3 0.357133 -0.931391
1.07043 178961 278.173 1.55875 263.611 0.998487 3.41801 2.95977 3.07838 2.99825 3.12693 2.61722 3.23442 79.2315 5440.56 1.136 0.378884 181.938 5313.51 -0.128607 -1.08482 175.25 3048.53 0.522208 -0.847588 198.928 3737.65 0.0376441 -1.47655 162.127 10090.9 1.02198 0.128688 242.053 11492.7 0.312767 -1.09386 182.24 16340.3 1.25258 0.830718 301.221 22191.4 0.280534 -1.21431 140.943 16259.9 1.47207 1.58524 293.662 23514.1 0.249335 -1.16581 414.738 6762.31 0.500027 -0.857896 454.753 5513.87 0.052039 -1.30697 112.404 15600.4 1.67115 2.36116 293.662 23514.1 0.249335 -1.16581
0.869418 370830 1479.43 1.13077 935.017 1.3388 2.95886 2.47289 2.54574 2.50553 2.65633 2.0407 2.8473 53.2962 3848.28 1.7827 2.76443 120.367 6504.94 0.488959 -0.811955 169.146 2885.14 0.679121 -0.598739 182.816 3256.72 0.432638 -1.01825 140.352 8104.97 1.35888 1.21142 201.282 12417 0.557799 -0.862834 151.945 12109.7 1.66756 2.51962 237.004 20886.8 0.656401 -0.663776 105.617 10803.3 2.04052 4.33719 209.895 22782.7 0.723001 -0.550061 405.866 6460.28 0.641558 -0.65133 419.771 6475.58 0.406811 -0.747383 67.4756 8751.49 2.54564 7.33008 197.506 23658.3 0.748613 -0.495612
1.46457 10255.8 2.77897 1.42573 704.238 1.10853 1.09025 1.02928 1.0096 0.996093 1.03138 0.913814 1.03233 134.758 6975.62 0.314888 -1.12877 150.27 6584.18 0.144052 -1.09534 192.841 3364.99 0.14832 -1.26665 194.448 3464.88 0.160462 -1.23493 209.469 12134.6 0.412583 -0.917194 226.736 13282.8 0.271105 -1.13753 250.39 21835.5 0.594485 -0.680368 273.649 23251.7 0.396034 -0.959642 224.657 24074.6 0.63617 -0.624145 262.879 24628.5 0.396048 -0.947304 428.323 7454.52 0.289173 -1.11995 433.029 7307.38 0.305 -1.02413 218.321 24662.9 0.642401 -0.60966 256.011 25605.1 0.388618 -0.937907
1.46976 5598.91 20.36 1.47571 281.84 1.17439 1.28189 1.31231 1.24035 1.179 1.18817 0.966142 1.18305 144.605 4073.78 0.540785 -0.427766 148.729 5444.36 0.445838 -0.832687 166.727 3092.09 0.697672 -0.738648 180.597 3861.98 0.462286 -1.23449 187.634 10317.7 0.915994 -0.244826 204.868 12415.9 0.4675 -1.05586 217 18352.6 1.03259 0.0311997 273.87 28362.5 0.478137 -1.09348 211.822 18749.5 1.01764 0.0571953 272.104 28548.2 0.481649 -1.08695 422.898 6805.86 0.366435 -0.92584 452.054 9458.84 0.000301584 -1.45892 211.135 18819.5 1.01308 0.0590324 268.221 29099.9 0.477323 -1.06911
0.820179 17496.2 114.007 0.911715 441.675 3.34499 1.83692 1.41125 1.48718 1.4774 1.59611 1.35962 1.81149 41.2548 2988.93 2.14379 4.68765 84.9395 5601.37 1.05422 0.187241 164.586 2690.52 0.811693 -0.352474 176.564 3152.52 0.511636 -0.989472 134.27 8012.74 1.56569 1.89491 152.151 9543.16 1.17924 0.707709 144.82 11716.6 1.80517 2.97571 172.159 16851.6 1.5472 1.93682 97.9277 9931.66 2.25492 5.41241 139.635 16391.4 1.70852 2.67656 405.026 6207.44 0.645866 -0.442471 440.407 9887.07 0.282048 -1.35078 52.2185 6953.92 3.05918 10.9945 115.264 15827.5 1.84295 3.34504
0.869707 267616 652.48 0.96429 2478.89 2.07892 2.27359 1.88425 1.93716 1.90951 2.04875 1.54931 2.19459 57.2212 4084.62 1.67119 2.30698 110.798 6503.53 0.611165 -0.721691 169.71 2935.65 0.667861 -0.642423 183.415 3143.83 0.382553 -0.984271 142.625 8316.07 1.31064 1.02673 187.67 11899.9 0.651412 -0.683195 155.211 12614.4 1.61491 2.27 218.614 20240.8 0.837389 -0.284743 106.892 11270.5 2.00209 4.0843 188.171 21623.2 0.933781 -0.0814331 406.351 6549.42 0.621171 -0.722444 420.087 7032.06 0.411365 -0.978298 73.4184 9591.53 2.39899 6.35483 174.2 22205.7 0.97535 0.0214901
1.1861 41.2 11.2779 -1 -1 -1 1.46877 0.30103 0.367977 0.367977 0.500602 0 1.46877 6.51437 334.099 5.35336 36.1793 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 50.2144 1420.26 1.78612 2.76256 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 6.51437 334.099 5.35336 36.1793 -9999 -9999 -9999 -9999
