s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.48259 29241.7 6.84445 1.39595 1307.33 1.06193 1.2221 1.18193 1.16776 1.13941 1.15658 1.04358 1.16067 132.132 6082.43 0.428446 -0.866323 145.764 6349.35 0.21216 -1.11116 183.637 3421.77 0.32954 -1.12144 192.424 3347.22 0.128275 -1.20153 201.836 12708.2 0.555461 -0.887041 220.006 13456 0.319266 -1.11153 246.748 23356.8 0.614316 -0.805976 278.591 25223.2 0.323403 -1.14167 227.242 24936.4 0.656396 -0.723506 265.073 26907.5 0.344641 -1.11912 433.431 7083.98 0.225026 -1.07949 441.233 7067.65 0.0552351 -1.14047 222.169 25404.2 0.661346 -0.703436 261.382 27444.7 0.343803 -1.10957
1.36207 76545.6 12.9046 1.39034 1709.35 0.650286 1.77522 1.63971 1.65435 1.61935 1.66274 1.47657 1.68512 116.547 6622.15 0.536541 -0.83733 148.529 6320.95 0.0911357 -1.09853 185.033 3228.54 0.315007 -1.07723 191.877 3121.79 0.175279 -1.133 193.776 12066.7 0.611507 -0.735854 221.328 12371.8 0.309958 -1.02392 232.09 21962.2 0.757231 -0.495408 276.933 24047.2 0.402209 -1.0009 202.511 23660.4 0.840386 -0.328794 262.394 25900.2 0.405867 -0.976392 429.869 7382.93 0.292283 -1.11266 438.396 7631.26 0.147226 -1.20974 189.583 24349.2 0.875871 -0.248982 257.745 26558.5 0.402072 -0.96747
1.36245 23430.7 9.10296 1.28258 972.242 1.01028 1.3906 1.28881 1.32391 1.298 1.33555 1.2437 1.35024 114.146 6838.05 0.579583 -0.821061 137.002 6989.06 0.249848 -1.0459 186.086 3387.54 0.27104 -1.13465 191.315 3383.4 0.262122 -1.16857 198.31 12534.8 0.553181 -0.856529 208.03 12148.7 0.483732 -0.866412 237.624 22352.4 0.684566 -0.625642 262.366 24528.4 0.537785 -0.914682 204.704 24371.9 0.785356 -0.459148 242.644 26570.1 0.559104 -0.851848 429.043 7218.57 0.315961 -1.0635 446.684 7402.96 0.0448436 -1.21523 190.333 25117.4 0.833194 -0.369936 232.759 27623.7 0.568041 -0.823292
1.42903 27617.4 7.97056 1.35569 1118.73 0.69367 1.3638 1.31243 1.28814 1.2661 1.28847 1.13881 1.29219 130.022 6413.82 0.421716 -0.96211 141.569 6385.08 0.189695 -1.1161 186.829 3316.64 0.281635 -1.13512 189.622 3161.43 0.179891 -1.20347 198.384 12118.5 0.55889 -0.784027 223.541 13740.6 0.316986 -1.11034 239.996 22451.8 0.690772 -0.609312 275.566 24698 0.376359 -1.04917 215.391 24118.7 0.752866 -0.497515 257.543 26867.9 0.399727 -1.02146 433.323 7310.64 0.25245 -1.09074 438.503 7309.56 0.209948 -1.13261 210.131 24531.3 0.759377 -0.475567 253.217 27441.4 0.401081 -1.01323
1.50792 22569.6 3.67643 1.44722 1249.66 0.952811 1.10238 1.02553 1.02746 1.00053 1.02518 0.921237 1.0375 130.895 6573.32 0.339151 -1.0107 150.014 6171.3 0.153549 -1.04304 187.65 3183.22 0.28585 -1.12939 189.959 3435.78 0.195229 -1.19579 209.133 12614.3 0.46432 -0.946595 223.592 12664.3 0.295209 -1.13669 258.969 23999.6 0.534031 -0.901972 286.645 25374.6 0.326785 -1.1391 235.792 26158.2 0.578762 -0.82794 273.747 27147.7 0.332735 -1.11151 437.916 7337.92 0.157377 -1.18858 444.668 7636.13 0.0688582 -1.25696 226.471 27022.3 0.595995 -0.797494 269.898 27742.2 0.329473 -1.1011
1.54876 17790 4.15608 1.42329 845.72 1.21551 0.962653 0.938179 0.913172 0.9092 0.921188 0.869296 0.925737 134.685 6945.23 0.316171 -1.09798 140.947 6676.58 0.254992 -1.11764 193.712 3276.31 0.166066 -1.11074 193.618 3319.53 0.157219 -1.24359 216.078 13538.8 0.329495 -1.07195 223.742 13417.8 0.215389 -1.17581 275.911 25306.4 0.303928 -1.16082 286.097 25779 0.275334 -1.12927 255.078 27665.2 0.35987 -1.1326 270.631 27855.3 0.296972 -1.11828 439.73 6794.31 0.0105282 -1.08342 436.027 8325.58 0.115263 -1.26529 247.537 28582.9 0.373669 -1.11743 265.263 28631.6 0.300371 -1.11167
1.54109 33135 4.68612 1.46298 1410.37 0.804992 1.09549 1.05445 1.03228 1.01798 1.0286 0.921373 1.0309 140.468 6185.7 0.237663 -1.03952 153.299 6367.33 0.00637216 -1.11494 188.144 3136.18 0.247893 -1.08098 194.822 3083.79 0.119615 -1.20521 209.832 12365.4 0.450411 -0.909022 236.789 13024.1 0.159878 -1.18373 257.521 23039 0.530474 -0.862859 290.009 23582.1 0.287806 -1.05269 240.192 24757.6 0.553125 -0.817921 275.812 25690.9 0.280428 -1.04012 433.131 7114.43 0.204625 -1.05756 436.723 7330.22 0.260711 -1.17608 235.623 25283.2 0.552248 -0.806067 271.883 26336.3 0.274156 -1.03414
1.3679 125758 22.7472 1.34855 4813.61 1.54907 1.49759 1.36292 1.37824 1.3602 1.39789 1.24092 1.422 113.571 6684.42 0.560629 -0.808223 146.005 6520.82 0.0996001 -1.10257 184.957 3225.4 0.303645 -1.07779 192.974 3104.4 0.147015 -1.12162 193.572 12358.5 0.614033 -0.744192 224.729 12500.1 0.301937 -1.05385 233.418 22465 0.725865 -0.578855 272.231 22853.5 0.451138 -0.890919 204.234 24109.8 0.818732 -0.408293 255.793 24867.7 0.449836 -0.870298 430.842 7237.97 0.259059 -1.09018 432.956 7522.84 0.300112 -1.13207 188.424 24960.8 0.864008 -0.307775 248.726 25808.2 0.444695 -0.86195
1.21651 92842.7 94.9159 1.26343 1937.61 1.14077 1.91975 1.68199 1.69781 1.67211 1.74189 1.51043 1.82522 88.0145 6370.17 0.921843 -0.214944 140.318 6993.13 0.24458 -1.15565 181.036 3178.21 0.401701 -0.99414 194.244 3495.22 0.0809041 -1.27463 180.131 11591.8 0.772387 -0.474818 214.526 12928.8 0.360174 -1.01539 211.644 20340.5 0.929428 -0.139402 259.015 22931.4 0.487229 -0.875891 172.858 21309.3 1.09674 0.261304 240.66 24835.7 0.511133 -0.843292 424.674 7111.07 0.354639 -1.02133 432.311 7110.09 0.214515 -1.15748 140.28 21349.3 1.27503 0.755081 233.899 25607.6 0.51376 -0.830695
1.44667 68348.5 6.65614 1.36203 1961.93 1.07064 1.48674 1.42096 1.40955 1.38701 1.40908 1.28058 1.42015 126.444 6668.4 0.37301 -0.993318 142.909 6545.09 0.150925 -1.10584 186.969 3166.87 0.264679 -1.07655 190.934 3198.65 0.150933 -1.12017 203.061 12191.3 0.499907 -0.866678 223.846 12741.5 0.274031 -1.10383 243.755 22132.3 0.651534 -0.649828 275.413 23637.3 0.393025 -0.988837 219.472 24047.6 0.69661 -0.566017 258.545 25752 0.401066 -0.966847 428.115 7390.09 0.300485 -1.11957 432.492 7661.16 0.221201 -1.18771 208.727 24917.6 0.712944 -0.528991 251.832 26654.3 0.400534 -0.957771
1.35744 59473.7 10.9494 1.31823 1884.25 0.85529 1.58183 1.48131 1.481 1.44819 1.47616 1.28881 1.4972 116.563 6648.26 0.525969 -0.840296 141.222 7125.37 0.199501 -1.17789 185.238 3208.1 0.312258 -1.05436 193.912 3484.64 0.0877369 -1.23937 191.814 12027.5 0.62048 -0.707415 222.797 13037.2 0.250798 -1.12097 226.391 21147.9 0.793632 -0.382942 272.525 23170.5 0.349364 -1.02255 199.541 22609.5 0.867488 -0.23148 252.71 25585.5 0.372891 -1.00685 425.749 7305.43 0.35708 -1.03766 431.524 6801.05 0.213621 -1.11572 185.616 23377.1 0.89912 -0.151595 245.981 26456.9 0.377291 -0.999448
1.33276 33404.4 22.6209 1.34976 1739.48 1.04503 1.43938 1.26332 1.30546 1.2645 1.30328 1.12362 1.35109 103.965 6879.32 0.66241 -0.695145 142.807 6953.95 0.141394 -1.13451 184.568 3238.39 0.323684 -1.05628 191.486 3418.4 0.143608 -1.1914 192.471 11987.3 0.60137 -0.774107 220.579 11839 0.329524 -0.979938 228.945 21534.2 0.775202 -0.437499 279.098 24464 0.438891 -0.979586 197.014 23248.1 0.86958 -0.2513 258.316 27022.4 0.447599 -0.939391 425.181 7476.13 0.371653 -1.09129 443.079 8259.47 0.0771419 -1.30992 171.708 24176.6 0.966593 -0.0515043 249.724 28104.8 0.451527 -0.925207
1.42244 37498.7 7.68066 1.3569 1260.98 1.21128 1.44746 1.37981 1.36918 1.35832 1.38123 1.24039 1.38548 130.193 6453.6 0.371172 -0.981715 147.867 6641.67 0.165107 -1.05788 186.145 3238.66 0.287031 -1.09955 191.552 3554.33 0.219623 -1.23782 197.781 11608.3 0.549782 -0.761775 226.061 12707.3 0.293594 -1.08082 234.229 20934.8 0.748777 -0.435404 266.588 21818.1 0.482471 -0.80109 211.519 22533 0.785542 -0.349548 251.387 23612.9 0.477964 -0.789957 425.394 7467.64 0.335121 -1.09699 424.736 7699.29 0.383633 -1.03834 204.319 23096.1 0.790657 -0.326016 244.966 24482.4 0.466986 -0.784211
1.27101 145026 44.4812 1.24221 3042.47 1.17969 1.80989 1.67966 1.69119 1.65512 1.69717 1.48371 1.72599 105.445 6373.37 0.714611 -0.565317 134.434 7107.65 0.325926 -1.09259 182.121 3242.8 0.377791 -1.04378 191.987 3543.91 0.17798 -1.24919 183.593 11711.8 0.721462 -0.577456 215.275 13210.8 0.367965 -1.03371 215.77 20514.3 0.886953 -0.223163 267.148 24661.1 0.451627 -0.961285 182.424 21683.6 1.01175 0.0618305 243.597 27111.8 0.496315 -0.914 423.762 7169.77 0.366314 -1.04181 439.337 7627.74 0.169292 -1.16385 166.06 22145.8 1.07189 0.221664 235.862 27925.3 0.509636 -0.896628
1.20397 118040 66.6401 1.3612 1770.78 1.65282 2.11562 1.9087 1.92522 1.86709 1.94122 1.61933 1.99168 95.0775 6241.1 0.854163 -0.312591 139.611 6705.31 0.175383 -1.07788 180.101 3223.69 0.421765 -1.00295 192.039 3076.16 0.215886 -1.06324 176.761 11339.1 0.817776 -0.376373 217.283 12923 0.36611 -1.04326 204.965 19352 0.990856 0.0294912 276.955 25212.8 0.373798 -1.09786 168.431 20143.6 1.1466 0.433888 260.663 27196.7 0.394885 -1.06384 421.975 6949.19 0.386234 -0.972852 445.186 6977.53 0.0997237 -1.14432 145.638 20322.5 1.255 0.754565 251.006 28449.9 0.402001 -1.04324
1.53726 17262.8 2.45183 1.431 554.058 0.909849 1.18919 1.14395 1.14657 1.12548 1.14579 1.08385 1.15152 139.314 7319.92 0.23842 -1.19759 147.961 6031.5 0.116594 -1.02839 197.289 3436.22 0.0414772 -1.23775 191.212 3105.01 0.154053 -1.07069 219.013 12474.4 0.246243 -1.10031 221.75 12622.1 0.3498 -1.07735 263.691 22393.5 0.454867 -0.82632 276.446 23520.7 0.364635 -1.09162 242.085 24761.6 0.477307 -0.816201 264.112 25153.8 0.364924 -1.06297 426.889 7453.2 0.35494 -1.11359 435.195 6820.52 0.147111 -1.04706 234.231 25653 0.483756 -0.810447 258.751 25930.8 0.360252 -1.04979
1.25394 43211.7 20.0254 1.33477 1581.42 1.3343 1.65664 1.49187 1.50361 1.44973 1.51167 1.25352 1.54929 102.961 6456.07 0.749559 -0.543201 139.235 6557.51 0.227037 -1.14461 182.949 3264.06 0.34822 -1.0737 191.111 3227.6 0.0957961 -1.19544 182.705 11526.4 0.72828 -0.535366 212.073 12683.4 0.380397 -1.02475 216.635 20877.9 0.900884 -0.19343 275.66 26117.4 0.390083 -1.10544 180.3 22047.8 1.04142 0.132652 257.383 28175.4 0.426596 -1.06292 427.405 7506.17 0.310957 -1.09963 448.44 7342.19 0.0230049 -1.22834 162.424 22405.5 1.11688 0.330914 251.212 28943.1 0.432719 -1.04672
1.37139 35678.7 8.39333 1.25589 1475.96 1.43535 1.37121 1.29224 1.30368 1.28368 1.31381 1.21246 1.32693 114.387 6764.43 0.542826 -0.853509 132.639 7111.61 0.315983 -1.07146 185.595 3218.12 0.284295 -1.07819 190.713 3509.16 0.183358 -1.20236 198.24 12414.3 0.547554 -0.852786 212.079 12880.5 0.404562 -0.994261 236.344 21893.6 0.686311 -0.607233 261.792 24214.3 0.503414 -0.910486 205.372 23851.1 0.775405 -0.459288 240.795 26315 0.538454 -0.85783 425.894 7067.93 0.356272 -1.02851 438.033 7684.44 0.135518 -1.20818 190.163 24701.6 0.821506 -0.372598 229.331 27486.1 0.555077 -0.828477
1.54366 21765 5.44911 1.42236 1145.96 1.0799 0.912215 0.841054 0.86177 0.878112 0.900909 0.89454 0.905689 141.866 7582.33 0.191198 -1.27473 156.175 6644.17 0.0375711 -1.09452 199.668 3468.96 -0.0287271 -1.26288 195.294 3533.67 0.143347 -1.30554 226.341 12451.2 0.222146 -1.05474 231.325 12619.3 0.280693 -1.06015 284.21 23912.8 0.312289 -1.06158 279.898 22630.9 0.388582 -0.971868 257.075 27333.2 0.351103 -1.04609 265.016 24669.8 0.375558 -0.950641 440.462 7295.16 0.0560577 -1.21502 436.616 7241.12 0.177055 -1.07351 250.689 28132.2 0.361291 -1.04063 261.04 25298.7 0.365335 -0.94224
1.5061 26031 6.37813 1.45359 960.692 0.643034 1.31742 1.28882 1.21528 1.1961 1.21128 1.03816 1.22148 137.941 6486.77 0.19779 -1.02795 149.562 6540.27 0.124432 -1.10358 187.492 3164.6 0.254717 -1.10581 193.946 3323.77 0.175605 -1.19918 202.071 11184.6 0.557241 -0.670192 233.83 13620.7 0.180623 -1.17517 246.336 22010.8 0.697981 -0.598613 283.409 23060.3 0.256376 -1.07913 229.317 23544.8 0.703144 -0.54092 271.506 24776.8 0.25707 -1.07323 436.42 7561.97 0.121852 -1.22235 428.262 6932.99 0.248389 -1.02262 219.727 24505.1 0.698363 -0.515936 266.034 25625.2 0.253618 -1.06828
1.31569 20920.8 4.85099 1.3122 1083.17 1.15042 1.37893 1.23848 1.28363 1.258 1.3021 1.15008 1.31869 113.696 6364.88 0.633871 -0.680622 145.5 6309.58 0.109807 -1.0982 182.087 3382.27 0.365181 -1.09431 190.455 3061.36 0.174889 -1.04225 186.171 11856.2 0.700201 -0.610742 210.799 11768.5 0.4364 -0.859068 222.592 21655.1 0.845069 -0.340771 259.861 22873.2 0.550049 -0.819956 192.205 22969.3 0.94692 -0.11213 243.823 24566.6 0.557281 -0.781161 429.49 7528.92 0.283843 -1.09557 439.386 6969.89 0.206374 -1.1466 181.422 23415.9 0.97901 -0.0269001 238.427 25211.5 0.553354 -0.769277
1.01982 19666.9 107.786 1.29346 1190.32 1.252 1.6771 1.21726 1.27366 1.22394 1.34775 0.904866 1.53713 59.0496 4758.04 1.58492 1.73384 134.123 6714.99 0.262694 -1.04693 176.86 3105.37 0.453473 -0.947747 189.984 3155.96 0.23331 -1.0787 157.313 10032.5 1.09338 0.325746 213.787 12556.6 0.431526 -0.97852 184.981 18479.7 1.23903 0.608816 268.248 24469.4 0.475327 -0.980554 136.238 17655.7 1.56459 1.72565 246.215 26766.2 0.511096 -0.921941 429.917 7010.65 0.164679 -1.13043 441.45 7413.04 0.133817 -1.12844 87.7219 14743.8 2.09025 4.01138 236.009 27896.6 0.521902 -0.894864
1.16409 21192 32.8848 1.33681 1074.72 0.857856 1.59854 1.28257 1.35591 1.32501 1.41572 1.15581 1.49561 82.4225 5780.44 1.1033 0.24732 146.766 6932.65 0.0743792 -1.16206 178.507 3229.47 0.458127 -0.955126 195.759 3200.94 0.0891921 -1.17274 175.364 12416.5 0.844481 -0.433395 218.967 12016 0.321467 -0.963412 207.337 21434.6 0.939377 -0.208304 266.393 22706.4 0.502108 -0.817672 164.6 21764.2 1.18159 0.377942 249.872 24658.3 0.497816 -0.796317 427.993 6894.99 0.334255 -0.98364 435.865 7574.94 0.241229 -1.25887 134.592 21255.8 1.38138 0.977808 242.206 25645.3 0.490871 -0.787767
1.36491 36788 9.3837 1.34422 1373.77 1.29621 1.52641 1.40826 1.39971 1.37815 1.40983 1.22856 1.44081 114.206 6867.66 0.527313 -0.854141 143.599 6833.98 0.135133 -1.15933 184.974 3256.65 0.317375 -1.1015 193.029 3276.91 0.085043 -1.05453 193.608 11833.9 0.60995 -0.709713 225.77 12639.3 0.218729 -1.12343 229.61 21226.3 0.783892 -0.40237 270.813 22222.1 0.399984 -0.895343 201.668 22864.8 0.852167 -0.257138 252.477 24437.6 0.40942 -0.8916 426.922 7439.41 0.33349 -1.06039 426.184 7153.99 0.381743 -1.04921 183.339 23834.1 0.899811 -0.150281 245.444 25371.3 0.406953 -0.887628
1.35 89122.5 14.7015 1.31756 2166.13 1.10137 1.69194 1.58445 1.58946 1.56605 1.59922 1.42529 1.61505 116.452 6512.34 0.566944 -0.79047 142.032 6788.12 0.172886 -1.11675 184.347 3278.28 0.330972 -1.07297 192.53 3266.72 0.169203 -1.20067 191.599 12123.4 0.632109 -0.715726 224.22 13114.8 0.303756 -1.10192 228.283 21666.9 0.773718 -0.467774 271.681 23280.2 0.412132 -0.9752 199.255 23195.9 0.863267 -0.288696 252.09 25623 0.426795 -0.947493 428.09 7212.1 0.299565 -1.09418 434.647 7059.96 0.241796 -1.12452 187.644 23790.3 0.895043 -0.212865 245.51 26465.6 0.428008 -0.937635
1.20639 16889 46.7112 1.35913 757.679 1.33569 1.64179 1.40221 1.41896 1.37831 1.46316 1.18474 1.52092 92.7749 6444.63 0.936845 -0.287919 135.393 6322.54 0.311257 -0.964869 185.947 3272.28 0.264384 -1.1276 184.41 3373.2 0.32175 -1.12602 183.799 11934.7 0.696825 -0.609505 221.586 14707.2 0.421037 -1.13283 220.512 21811.7 0.839444 -0.353069 278.173 26026.6 0.331755 -1.22126 174.966 22989.8 1.05365 0.0943365 258.778 28306.2 0.373689 -1.17217 430.588 7343 0.266652 -1.10763 447.465 6360.15 0.0618758 -0.946341 150.917 22860.6 1.20404 0.469677 251.87 29157.7 0.385014 -1.15336
1.37966 61529.9 29.3728 1.394 2778.33 1.03611 1.45544 1.34692 1.34602 1.30287 1.33756 1.14905 1.36201 116.433 6658.58 0.503876 -0.873283 144.248 6569.06 0.109747 -1.10488 184.214 3164.45 0.327887 -1.06019 192.418 3101.87 0.141236 -1.11554 194.643 11940 0.618302 -0.698802 222.397 12546 0.325476 -1.04666 233.503 21859.9 0.751966 -0.508007 282.703 24654.1 0.344392 -1.11341 205.759 23587.9 0.819279 -0.363083 265.976 26850.7 0.356171 -1.08051 429.933 7350.79 0.26427 -1.10127 442.962 7228.72 0.0414214 -1.18423 189.86 24449 0.863988 -0.268685 258.492 27905.3 0.357019 -1.06555
1.43989 16387.7 3.47437 1.37087 880.873 1.05402 1.22205 1.17065 1.16494 1.1334 1.15462 1.02223 1.15823 131.375 6407.05 0.386373 -0.98832 141.581 5965.64 0.224533 -0.9958 187.063 3269.3 0.277225 -1.17341 186.341 3080.01 0.308636 -1.04634 200.179 12440.5 0.535312 -0.842089 215.512 13253 0.409362 -1.0407 239.405 22143.7 0.673197 -0.622999 272.246 25410.9 0.417004 -1.08125 217.769 23756.1 0.717657 -0.538974 257.806 27063.2 0.4383 -1.04308 430.018 7087.58 0.314985 -1.03371 442.859 7297.47 0.112743 -1.22867 212.296 24211.3 0.723492 -0.519405 253.234 27661.3 0.43871 -1.0296
1.40014 21401.1 7.21014 1.41753 1074.49 1.1004 1.36382 1.24139 1.2665 1.23793 1.27791 1.14182 1.29209 118.638 6553.63 0.568333 -0.826651 150.5 6698.25 0.184029 -1.12103 186.525 3317.61 0.284945 -1.13779 196.426 3572.04 0.122843 -1.22344 195.17 13028.3 0.544476 -0.882188 218.821 12855.4 0.277299 -1.10703 238.874 23868.8 0.644583 -0.730161 276.603 25129.7 0.381256 -1.02885 212.805 25431 0.738984 -0.593465 265.932 26480.1 0.389154 -1.01252 431.442 7557.39 0.232721 -1.15097 441.802 7833.48 0.139122 -1.28216 202.833 26072.7 0.766306 -0.538506 261.321 27154.2 0.384985 -1.00258
1.32324 72256.7 21.0091 1.26009 1638.94 1.04439 1.73313 1.60685 1.62121 1.59872 1.62856 1.45958 1.66059 109.309 6536.01 0.624155 -0.686814 137.209 6688.68 0.256661 -1.0639 182.715 3258.42 0.349335 -1.06392 189.851 3244.33 0.248357 -1.05368 188.086 11919 0.68416 -0.647307 216.209 12493.3 0.3338 -1.06675 221.358 20783.7 0.835418 -0.336096 260.782 22564.3 0.500769 -0.830975 192.45 22149.2 0.923551 -0.137544 239.477 24786.8 0.523598 -0.799368 423.822 7116.41 0.360661 -1.01217 427.322 7452.63 0.339841 -1.10061 174.475 22905.3 0.977597 -0.00175557 232.7 25535.8 0.527604 -0.788753
1.49736 12819.2 2.88759 1.39688 877.848 1.11773 0.961267 0.931554 0.915855 0.907906 0.932322 0.849436 0.921327 131.81 6624.38 0.388266 -1.04608 137.683 6765.51 0.135447 -1.14609 189.906 3319.16 0.197396 -1.13255 192.243 2899.51 0.12602 -1.01358 213.196 13247.4 0.379156 -1.05934 228.446 13710.9 0.259763 -1.11762 262.17 24198.8 0.472607 -0.937521 278.328 23541.8 0.312466 -1.06321 235.858 26610.1 0.541563 -0.873937 262.407 25602.3 0.327641 -1.05192 434.435 7434.35 0.231674 -1.14024 430.116 7048.41 0.22684 -0.978349 231.066 27079 0.550358 -0.860225 250.863 27190.9 0.333295 -1.04135
1.48089 34288.1 3.99343 1.38396 1469.47 1.01216 1.22719 1.16694 1.17643 1.15583 1.17209 1.07213 1.17616 132.636 6621.79 0.365459 -0.989227 148.456 6830.74 0.107325 -1.16793 187.909 3446.28 0.244996 -1.16323 194.36 3403.35 0.108158 -1.24453 206.751 12562.1 0.462902 -0.949387 225.54 12496.1 0.232895 -1.08537 246.431 21990.8 0.603608 -0.716168 274.843 22816.7 0.390302 -0.927428 225.629 23777.6 0.637837 -0.657083 259.574 24745.3 0.393375 -0.919424 425.867 7162.49 0.33167 -1.01609 431.091 7462.9 0.272505 -1.09651 217.839 24504.4 0.644696 -0.635992 252.808 25682.6 0.388991 -0.91414
1.35372 23497.3 9.80345 1.27684 1125.55 1.34966 1.35882 1.28053 1.28093 1.25415 1.28044 1.12384 1.29185 118.367 6282.23 0.592954 -0.7536 135.947 6640.48 0.364331 -1.03482 185.1 3297.4 0.295592 -1.11358 190.852 3474.63 0.211108 -1.21734 186.845 12236 0.664259 -0.701159 208.454 12994 0.360878 -1.106 223.869 22013 0.795667 -0.45002 259.644 24522.3 0.476238 -0.929838 199.217 23176 0.880705 -0.277676 242.328 26258.8 0.509915 -0.892414 428.515 7247.84 0.293387 -1.08359 432.434 7737.77 0.255184 -1.16995 190.408 23660.6 0.900477 -0.220295 237.343 26815.1 0.514354 -0.88068
1.26612 106511 50.5069 1.31634 1612.69 1.18775 2.02035 1.85855 1.86168 1.82075 1.87725 1.64087 1.92149 102.577 6550.13 0.732169 -0.559688 140.302 6542.26 0.250151 -1.04553 182.615 3269.89 0.364789 -1.05291 191.769 3269.95 0.20726 -1.1213 184.897 11738.2 0.707712 -0.590883 214.324 12623 0.382282 -1.02105 216.129 20296.4 0.884816 -0.205255 268.064 24366.4 0.454921 -0.985259 181.724 21549.4 1.00931 0.0764062 250.347 26304.7 0.479181 -0.944126 423.29 7145.89 0.387307 -1.00744 437.918 7600.89 0.132359 -1.22854 161.305 22045.2 1.09156 0.285043 244.296 27061.3 0.47934 -0.928956
1.55245 16875 6.18495 1.40795 737.172 1.26337 0.869775 0.833307 0.935759 0.9356 0.937009 1.04328 0.934183 151.326 6398.39 0.153046 -1.11131 158.161 6369.09 -0.0179586 -1.11955 193.671 3461.98 0.139656 -1.22413 193.763 3455.19 0.0734435 -1.2704 230.376 12764.7 0.160297 -1.20392 212.323 10751.7 0.442342 -0.737238 287.732 24421.1 0.309642 -1.0428 273.278 24570.5 0.541285 -0.904898 273.719 26358 0.315307 -1.03394 260.719 26090.4 0.533841 -0.863849 436.399 7995.3 0.246495 -1.28211 459.36 7576.02 -0.127215 -1.21351 270.625 26847.1 0.311501 -1.0288 256.208 26713.6 0.525033 -0.84975
1.44899 12735.3 3.58981 1.43097 790.59 0.99363 1.17725 1.10827 1.11983 1.07928 1.1112 0.973724 1.10996 131.935 6795.66 0.361837 -1.06794 145.492 6675.11 0.129723 -1.08503 191.356 3285.9 0.191676 -1.15009 191.227 3349.31 0.198653 -1.18523 209.211 12545 0.427183 -0.947628 225.106 13374 0.356759 -1.04512 247.578 21669.6 0.59232 -0.695212 284.365 24927.4 0.308195 -1.18317 220.691 23836.1 0.651099 -0.624566 269.177 26934.6 0.324123 -1.15121 426.641 6997.22 0.349018 -1.02588 446.335 6706.07 -0.0370016 -1.07039 214.559 24377.3 0.658701 -0.607519 260.914 28125.2 0.325856 -1.13189
1.33838 35699.8 6.5805 1.36897 1101.1 0.960172 1.62875 1.49716 1.53193 1.49626 1.53589 1.34803 1.54649 114.489 6392.94 0.597647 -0.72538 141.502 6914.85 0.160633 -1.07892 183.144 3253.13 0.364674 -1.04919 189.606 3392.22 0.259306 -1.18943 191.173 12343.7 0.636823 -0.746906 223.052 13010.2 0.328981 -1.06913 226.416 21579.8 0.780133 -0.45277 275.662 23878.6 0.383662 -1.03889 197.256 23070.1 0.872439 -0.268289 258.545 26050 0.392199 -1.0092 425.053 7215.87 0.370978 -1.01112 437.977 7097.85 0.163931 -1.09579 185.765 23637.9 0.904869 -0.190957 248.962 27314.3 0.395554 -0.994515
1.40721 27515.4 13.2691 1.4059 1520.69 1.13335 1.31987 1.18687 1.20639 1.18139 1.21843 1.07762 1.24412 116.247 6806 0.525041 -0.838614 149.487 6728.39 -0.00137981 -1.17349 184.34 3351.49 0.335688 -1.09434 194.058 3160.35 0.0219877 -1.13764 201.116 12387.9 0.527216 -0.887319 227.843 12452.7 0.238413 -1.04825 240.168 21987.3 0.665481 -0.645018 277.75 22682.3 0.374974 -0.942515 212.056 23958.4 0.735198 -0.526537 263.185 24631.4 0.369211 -0.933167 424.763 7331.96 0.336825 -1.0691 433.091 7144.4 0.284088 -1.03929 194.967 25030.5 0.782481 -0.441997 255.662 25737.4 0.36011 -0.926964
1.56501 10851 7.75264 1.41386 771.025 1.02583 0.601191 0.584698 0.623857 0.66175 0.663096 0.757037 0.664814 160.363 6595.5 -0.0302426 -1.18202 153.097 5661.86 0.198417 -0.928082 200.817 3312.6 -0.0379852 -1.15594 185.324 3454.83 0.359185 -1.08808 233.764 12300.5 0.146988 -1.07817 214.721 12399.5 0.463626 -0.911742 305.407 24792.4 0.142375 -1.21777 271.767 24983.9 0.488586 -0.983971 293.615 26737.1 0.142939 -1.20325 262.086 26164.3 0.488017 -0.952881 448.053 7084.87 -0.124748 -1.17788 446.193 7861.17 0.0721694 -1.17162 290.384 27324.4 0.13914 -1.19545 260.218 26420.3 0.485484 -0.94661
